location_id,district_id,location_reference_id,location_name,city,latitude,longitude,location_type,atm_count,area_risk_baseline,source,source_id,operator,brand,address,data_status
OSM01184,TN12,,ATM,Krishnagiri,12.7364,77.8268,ATM,1,0.5,OpenStreetMap,12144444087,Union Bank of India,Union Bank of India,,real_world_reference
OSM01185,TN12,,ATM,Krishnagiri,12.7358,77.8284,ATM,1,0.5,OpenStreetMap,12144444090,Axis Bank,Axis Bank,,real_world_reference
OSM01186,TN12,,ATM,Krishnagiri,12.7357,77.8289,ATM,1,0.5,OpenStreetMap,12144444097,Dharmapuri DCC Bank,,,real_world_reference
OSM01187,TN13,,ATM,Madurai,10.0409,78.0108,ATM,1,0.5,OpenStreetMap,12144444531,State Bank of India,State Bank of India,,real_world_reference
OSM01188,TN13,,ATM,Madurai,10.0079,78.0187,ATM,1,0.5,OpenStreetMap,12144445957,State Bank of India,State Bank of India,,real_world_reference
OSM01189,TN29,,ATM,Thoothukudi,8.8057,78.1333,ATM,1,0.5,OpenStreetMap,12144446012,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01190,TN29,,ATM,Thoothukudi,8.7925,78.1199,ATM,1,0.5,OpenStreetMap,12144446020,HDFC Bank,HDFC Bank,,real_world_reference
OSM01191,TN27,,ATM,Tiruvallur,13.1407,79.905,ATM,1,0.5,OpenStreetMap,12174183931,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM01192,TN27,,ATM,Tiruvallur,13.1405,79.907,ATM,1,0.5,OpenStreetMap,12174769241,TAAB,,,real_world_reference
OSM01193,TN14,,ATM,Mayiladuthurai,11.1829,79.4602,ATM,1,0.5,OpenStreetMap,12187016561,,,,real_world_reference
OSM01194,TN13,,ATM,Madurai,9.8099,78.0965,ATM,1,0.5,OpenStreetMap,12187016564,,,,real_world_reference
OSM01195,TN14,,ATM,Mayiladuthurai,11.4525,79.5467,ATM,1,0.5,OpenStreetMap,12187025444,,,,real_world_reference
OSM01196,TN05,,ATM,Cuddalore,11.9591,79.7957,ATM,1,0.5,OpenStreetMap,12187054147,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM01197,TN37,,ATM,Viluppuram,11.7587,79.5496,ATM,1,0.5,OpenStreetMap,12187064725,,,,real_world_reference
OSM01198,TN05,,ATM,Cuddalore,11.6475,79.5891,ATM,1,0.5,OpenStreetMap,12187065031,Canara Bank,Canara Bank,,real_world_reference
OSM01199,TN14,,ATM,Mayiladuthurai,11.3664,79.5101,ATM,1,0.5,OpenStreetMap,12187065412,,,,real_world_reference
OSM01200,TN14,,ATM,Mayiladuthurai,11.3665,79.5097,ATM,1,0.5,OpenStreetMap,12187065415,,,,real_world_reference
OSM01201,TN25,,ATM,Thanjavur,10.9558,79.3655,ATM,1,0.5,OpenStreetMap,12187065832,Canara Bank,Canara Bank,,real_world_reference
OSM01202,TN14,,ATM,Mayiladuthurai,11.1402,79.4525,ATM,1,0.5,OpenStreetMap,12187065836,,,,real_world_reference
OSM01203,TN14,,ATM,Mayiladuthurai,10.9789,79.3857,ATM,1,0.5,OpenStreetMap,12187065864,City Union Bank,City Union Bank,,real_world_reference
OSM01204,TN25,,ATM,Thanjavur,10.9579,79.3705,ATM,1,0.5,OpenStreetMap,12187065878,City Union Bank,City Union Bank,,real_world_reference
OSM01205,TN25,,ATM,Thanjavur,10.9576,79.3741,ATM,1,0.5,OpenStreetMap,12187065881,City Union Bank,City Union Bank,,real_world_reference
OSM01206,TN25,,ATM,Thanjavur,10.9581,79.3735,ATM,1,0.5,OpenStreetMap,12187065882,Federal Bank,Federal Bank,,real_world_reference
OSM01207,TN25,,ATM,Thanjavur,10.962,79.3782,ATM,1,0.5,OpenStreetMap,12187065884,State Bank of India,State Bank of India,,real_world_reference
OSM01208,TN25,,ATM,Thanjavur,10.9628,79.3782,ATM,1,0.5,OpenStreetMap,12187065887,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM01209,TN25,,ATM,Thanjavur,10.9631,79.3783,ATM,1,0.5,OpenStreetMap,12187065890,City Union Bank,City Union Bank,,real_world_reference
OSM01210,TN25,,ATM,Thanjavur,10.9664,79.3776,ATM,1,0.5,OpenStreetMap,12187065895,Indian Bank,Indian Bank,,real_world_reference
OSM01211,TN05,,ATM,Cuddalore,11.7624,79.7643,ATM,1,0.5,OpenStreetMap,12187070428,Axis Bank,Axis Bank,,real_world_reference
OSM01212,TN05,,ATM,Cuddalore,11.7598,79.7637,ATM,1,0.5,OpenStreetMap,12187070430,,,,real_world_reference
OSM01213,TN05,,ATM,Cuddalore,11.7232,79.7684,ATM,1,0.5,OpenStreetMap,12187070439,,,,real_world_reference
OSM01214,TN05,,ATM,Cuddalore,11.665,79.7219,ATM,1,0.5,OpenStreetMap,12187070449,Federal Bank,Federal Bank,,real_world_reference
OSM01215,TN05,,ATM,Cuddalore,11.6922,79.7454,ATM,1,0.5,OpenStreetMap,12187070455,,,,real_world_reference
OSM01216,TN05,,ATM,Cuddalore,11.7179,79.7687,ATM,1,0.5,OpenStreetMap,12187070459,Union Bank of India,Union Bank of India,,real_world_reference
OSM01217,TN05,,ATM,Cuddalore,11.7205,79.769,ATM,1,0.5,OpenStreetMap,12187070461,State Bank of India,State Bank of India,,real_world_reference
OSM01218,TN05,,ATM,Cuddalore,11.7442,79.7591,ATM,1,0.5,OpenStreetMap,12187070466,State Bank of India,State Bank of India,,real_world_reference
OSM01219,TN05,,ATM,Cuddalore,11.772,79.7604,ATM,1,0.5,OpenStreetMap,12187070472,,,,real_world_reference
OSM01220,TN14,,ATM,Mayiladuthurai,11.0511,79.4117,ATM,1,0.5,OpenStreetMap,12187070927,City Union Bank,City Union Bank,,real_world_reference
OSM01221,TN14,,ATM,Mayiladuthurai,11.0544,79.412,ATM,1,0.5,OpenStreetMap,12187070930,,,,real_world_reference
OSM01222,TN05,,ATM,Cuddalore,11.6113,79.5489,ATM,1,0.5,OpenStreetMap,12187075821,Indian Bank,Indian Bank,,real_world_reference
OSM01223,TN36,,ATM,Vellore,12.5964,79.1849,ATM,1,0.5,OpenStreetMap,12228029201,india one ATM,,,real_world_reference
OSM01224,TN04,,ATM,Coimbatore,11.1351,77.0346,ATM,1,0.5,OpenStreetMap,12232677767,canara ATM,,,real_world_reference
OSM01225,TN04,,ATM,Coimbatore,11.1379,77.036,ATM,1,0.5,OpenStreetMap,12232685320,Axis Bank,Axis Bank,,real_world_reference
OSM01226,TN12,,ATM,Krishnagiri,12.746,77.8154,ATM,1,0.5,OpenStreetMap,12270691042,IDBI Bank,IDBI Bank,,real_world_reference
OSM01227,TN12,,ATM,Krishnagiri,12.737,77.83,ATM,1,0.5,OpenStreetMap,12270691044,Canara Bank,Canara Bank,,real_world_reference
OSM01228,TN12,,ATM,Krishnagiri,12.7254,77.86,ATM,1,0.5,OpenStreetMap,12270691053,IDBI Bank,IDBI Bank,,real_world_reference
OSM01229,TN12,,ATM,Krishnagiri,12.7254,77.8599,ATM,1,0.5,OpenStreetMap,12270691056,DBS Bank India,DBS Bank India,,real_world_reference
OSM01230,TN12,,ATM,Krishnagiri,12.6831,77.9402,ATM,1,0.5,OpenStreetMap,12270710422,,,,real_world_reference
OSM01231,TN12,,ATM,Krishnagiri,12.6709,77.9744,ATM,1,0.5,OpenStreetMap,12270710426,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01232,TN12,,ATM,Krishnagiri,12.6664,77.9975,ATM,1,0.5,OpenStreetMap,12270710431,Axis Bank,Axis Bank,,real_world_reference
OSM01233,TN12,,ATM,Krishnagiri,12.665,78.0061,ATM,1,0.5,OpenStreetMap,12270710434,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM01234,TN12,,ATM,Krishnagiri,12.665,78.0059,ATM,1,0.5,OpenStreetMap,12270710435,Axis Bank,Axis Bank,,real_world_reference
OSM01235,TN12,,ATM,Krishnagiri,12.6011,78.1254,ATM,1,0.5,OpenStreetMap,12270717491,State Bank of India,State Bank of India,,real_world_reference
OSM01236,TN29,,ATM,Thoothukudi,8.7736,78.0857,ATM,1,0.5,OpenStreetMap,12270756182,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01237,TN38,,ATM,Virudhunagar,9.5177,77.6329,ATM,1,0.5,OpenStreetMap,12280775274,Canara Bank,Canara Bank,,real_world_reference
OSM01238,TN38,,ATM,Virudhunagar,9.5175,77.633,ATM,1,0.5,OpenStreetMap,12280775276,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM01239,TN38,,ATM,Virudhunagar,9.5934,77.9536,ATM,1,0.5,OpenStreetMap,12281527582,Union Bank of India,Union Bank of India,,real_world_reference
OSM01240,TN38,,ATM,Virudhunagar,9.5904,77.9553,ATM,1,0.5,OpenStreetMap,12281527587,Federal Bank,Federal Bank,,real_world_reference
OSM01241,TN38,,ATM,Virudhunagar,9.5906,77.9516,ATM,1,0.5,OpenStreetMap,12281527589,State Bank of India,State Bank of India,,real_world_reference
OSM01242,TN38,,ATM,Virudhunagar,9.5935,77.9536,ATM,1,0.5,OpenStreetMap,12281527596,Bank of India,Bank of India,,real_world_reference
OSM01243,TN38,,ATM,Virudhunagar,9.5943,77.9541,ATM,1,0.5,OpenStreetMap,12281527598,State Bank of India,State Bank of India,,real_world_reference
OSM01244,TN38,,ATM,Virudhunagar,9.5844,77.955,ATM,1,0.5,OpenStreetMap,12281535401,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01245,TN19,,State Bank of India,Pudukkottai,10.0724,78.7814,ATM,1,0.5,OpenStreetMap,12284972993,State Bank of India,State Bank of India,,real_world_reference
OSM01246,TN04,,ATM,Coimbatore,11.0096,76.9457,ATM,1,0.5,OpenStreetMap,12285349813,DBS Bank India,DBS Bank India,,real_world_reference
OSM01247,TN04,,ATM,Coimbatore,11.0093,76.9505,ATM,1,0.5,OpenStreetMap,12285349815,City Union Bank,City Union Bank,,real_world_reference
OSM01248,TN04,,ATM,Coimbatore,11.0085,76.9506,ATM,1,0.5,OpenStreetMap,12285349819,State Bank of India,State Bank of India,,real_world_reference
OSM01249,TN18,,ATM,Perambalur,11.1378,78.5918,ATM,1,0.5,OpenStreetMap,12287736492,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM01250,TN18,,ATM,Perambalur,11.139,78.5919,ATM,1,0.5,OpenStreetMap,12287751607,Axis Bank,Axis Bank,,real_world_reference
OSM01251,TN18,,ATM,Perambalur,11.1519,78.5942,ATM,1,0.5,OpenStreetMap,12287751622,Canara Bank,Canara Bank,,real_world_reference
OSM01252,TN18,,ATM,Perambalur,11.1514,78.5955,ATM,1,0.5,OpenStreetMap,12287751627,Bank of India,Bank of India,,real_world_reference
OSM01253,TN18,,ATM,Perambalur,11.1515,78.5955,ATM,1,0.5,OpenStreetMap,12287751628,Union Bank of India,Union Bank of India,,real_world_reference
OSM01254,TN18,,ATM,Perambalur,11.1457,78.5937,ATM,1,0.5,OpenStreetMap,12287751637,State Bank of India,State Bank of India,,real_world_reference
OSM01255,TN18,,ATM,Perambalur,11.1387,78.5919,ATM,1,0.5,OpenStreetMap,12287751641,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01256,TN18,,ATM,Perambalur,11.1388,78.5919,ATM,1,0.5,OpenStreetMap,12287751643,IDBI Bank,IDBI Bank,,real_world_reference
OSM01257,TN18,,ATM,Perambalur,11.1389,78.5919,ATM,1,0.5,OpenStreetMap,12287751644,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM01258,TN07,,ATM,Dindigul,10.3633,77.9754,ATM,1,0.5,OpenStreetMap,12290232344,Union Bank of India,Union Bank of India,,real_world_reference
OSM01259,TN07,,ATM,Dindigul,10.3622,77.9901,ATM,1,0.5,OpenStreetMap,12290232355,State Bank of India,State Bank of India,,real_world_reference
OSM01260,TN07,,ATM,Dindigul,10.3619,77.9692,ATM,1,0.5,OpenStreetMap,12290232362,,,,real_world_reference
OSM01261,TN07,,ATM,Dindigul,10.3547,77.9658,ATM,1,0.5,OpenStreetMap,12290232370,State Bank of India,State Bank of India,,real_world_reference
OSM01262,TN07,,ATM,Dindigul,10.3548,77.9614,ATM,1,0.5,OpenStreetMap,12290232381,City Union Bank,City Union Bank,,real_world_reference
OSM01263,TN07,,ATM,Dindigul,10.3548,77.9616,ATM,1,0.5,OpenStreetMap,12290232382,State Bank of India,State Bank of India,,real_world_reference
OSM01264,TN07,,ATM,Dindigul,10.3597,77.9762,ATM,1,0.5,OpenStreetMap,12290232395,Axis Bank,Axis Bank,,real_world_reference
OSM01265,TN07,,ATM,Dindigul,10.3592,77.9764,ATM,1,0.5,OpenStreetMap,12290232398,ICICI Bank,ICICI Bank,,real_world_reference
OSM01266,TN07,,ATM,Dindigul,10.3586,77.9766,ATM,1,0.5,OpenStreetMap,12290241601,DBS Bank India,DBS Bank India,,real_world_reference
OSM01267,TN07,,ATM,Dindigul,10.3561,77.9701,ATM,1,0.5,OpenStreetMap,12290241603,Union Bank of India,Union Bank of India,,real_world_reference
OSM01268,TN07,,ATM,Dindigul,10.3603,77.9742,ATM,1,0.5,OpenStreetMap,12290241613,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM01269,TN07,,ATM,Dindigul,10.3608,77.9757,ATM,1,0.5,OpenStreetMap,12290241618,Canara Bank,Canara Bank,,real_world_reference
OSM01270,TN07,,ATM,Dindigul,10.3599,77.9762,ATM,1,0.5,OpenStreetMap,12290241622,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01271,TN21,,ATM,Ranipet,12.9228,79.3318,ATM,1,0.5,OpenStreetMap,12291633432,Union Bank of India,Union Bank of India,,real_world_reference
OSM01272,TN21,,ATM,Ranipet,12.9227,79.3314,ATM,1,0.5,OpenStreetMap,12291633434,Central Bank of India,Central Bank of India,,real_world_reference
OSM01273,TN21,,ATM,Ranipet,12.9327,79.3344,ATM,1,0.5,OpenStreetMap,12291633437,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01274,TN21,,ATM,Ranipet,12.9324,79.3342,ATM,1,0.5,OpenStreetMap,12291633444,IndusInd Bank,IndusInd Bank,,real_world_reference
OSM01275,TN21,,ATM,Ranipet,12.9325,79.3313,ATM,1,0.5,OpenStreetMap,12291633456,Equitas Small Finance Bank,Equitas Small Finance Bank,,real_world_reference
OSM01276,TN21,,ATM,Ranipet,12.9293,79.3346,ATM,1,0.5,OpenStreetMap,12291633463,State Bank of India,State Bank of India,,real_world_reference
OSM01277,TN21,,ATM,Ranipet,12.9325,79.3311,ATM,1,0.5,OpenStreetMap,12291633466,State Bank of India,State Bank of India,,real_world_reference
OSM01278,TN21,,ATM,Ranipet,12.9266,79.3343,ATM,1,0.5,OpenStreetMap,12291633469,Canara Bank,Canara Bank,,real_world_reference
OSM01279,TN12,,ATM,Krishnagiri,12.3587,78.2886,ATM,1,0.5,OpenStreetMap,12298856461,Canara Bank With Bank Service,Canara Bank,,real_world_reference
OSM01280,TN03,,ATM,Chennai,13.1214,80.1481,ATM,1,0.5,OpenStreetMap,12300951591,Bank of Baroda,Bank of Baroda,,real_world_reference
OSM01281,TN03,,ATM,Chennai,13.1177,80.1493,ATM,1,0.5,OpenStreetMap,12301257353,HDFC Bank,HDFC Bank,,real_world_reference
OSM01282,TN09,,ATM,Kallakurichi,11.5377,79.1295,ATM,1,0.5,OpenStreetMap,12310072379,DBS Bank India,DBS Bank India,,real_world_reference
OSM01283,TN09,,ATM,Kallakurichi,11.5346,79.1264,ATM,1,0.5,OpenStreetMap,12310072380,HDFC Bank,HDFC Bank,,real_world_reference
OSM01284,TN09,,ATM,Kallakurichi,11.5328,79.1249,ATM,1,0.5,OpenStreetMap,12310072381,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01285,TN09,,ATM,Kallakurichi,11.5317,79.124,ATM,1,0.5,OpenStreetMap,12310072382,Canara Bank,Canara Bank,,real_world_reference
OSM01286,TN29,,ATM,Thoothukudi,8.8139,78.1352,ATM,1,0.5,OpenStreetMap,12310097712,HDFC Bank,HDFC Bank,,real_world_reference
OSM01287,TN29,,ATM,Thoothukudi,8.8126,78.1369,ATM,1,0.5,OpenStreetMap,12310097716,HDFC Bank,HDFC Bank,,real_world_reference
OSM01288,TN09,,ATM,Kallakurichi,11.519,79.3156,ATM,1,0.5,OpenStreetMap,12310097727,State Bank of India,State Bank of India,,real_world_reference
OSM01289,TN09,,ATM,Kallakurichi,11.5179,79.3184,ATM,1,0.5,OpenStreetMap,12310097729,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM01290,TN09,,ATM,Kallakurichi,11.5158,79.3189,ATM,1,0.5,OpenStreetMap,12310097733,Federal Bank,Federal Bank,,real_world_reference
OSM01291,TN05,,ATM,Cuddalore,11.5403,79.4655,ATM,1,0.5,OpenStreetMap,12310097735,,,,real_world_reference
OSM01292,TN37,,ATM,Viluppuram,11.5277,79.4042,ATM,1,0.5,OpenStreetMap,12310097755,,,,real_world_reference
OSM01293,TN37,,ATM,Viluppuram,11.5225,79.3558,ATM,1,0.5,OpenStreetMap,12310097761,ICICI Bank,ICICI Bank,,real_world_reference
OSM01294,TN09,,ATM,Kallakurichi,11.5189,79.3414,ATM,1,0.5,OpenStreetMap,12310097767,Indian Bank,Indian Bank,,real_world_reference
OSM01295,TN09,,ATM,Kallakurichi,11.518,79.3379,ATM,1,0.5,OpenStreetMap,12310097772,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM01296,TN09,,ATM,Kallakurichi,11.5159,79.3316,ATM,1,0.5,OpenStreetMap,12310097774,,,,real_world_reference
OSM01297,TN09,,ATM,Kallakurichi,11.5156,79.3267,ATM,1,0.5,OpenStreetMap,12310097777,State Bank of India,State Bank of India,,real_world_reference
OSM01298,TN32,,ATM,Tirupathur,12.3103,78.4841,ATM,1,0.5,OpenStreetMap,12311643354,India 1 ATM,,,real_world_reference
OSM01299,TN12,,ATM,Krishnagiri,12.3468,78.2917,ATM,1,0.5,OpenStreetMap,12313413993,HITACHI -ATM,,,real_world_reference
OSM01300,TN32,,ATM,Tirupathur,12.291,78.4056,ATM,1,0.5,OpenStreetMap,12319956085,India 1 ATM,,,real_world_reference
OSM01301,TN12,,ATM,Krishnagiri,12.6041,77.8534,ATM,1,0.5,OpenStreetMap,12330435441,,,,real_world_reference
OSM01302,TN12,,ATM,Krishnagiri,12.4076,78.1463,ATM,1,0.5,OpenStreetMap,12378507559,Bank of India,Bank of India,,real_world_reference
OSM01303,TN03,,Yes Bank,Chennai,12.9742,80.2507,ATM,1,0.5,OpenStreetMap,12381739164,Yes Bank,Yes Bank,,real_world_reference
OSM01304,TN03,,ATM,Chennai,12.981,80.1609,ATM,1,0.5,OpenStreetMap,12387412642,Kotak Mahindra Bank,Kotak Mahindra Bank,,real_world_reference
OSM01305,TN04,,State Bank of India,Coimbatore,11.0855,76.9441,ATM,1,0.5,OpenStreetMap,12406057354,State Bank of India,State Bank of India,Idikarai Road,real_world_reference
OSM01306,TN32,,ATM,Tirupathur,12.3959,78.4247,ATM,1,0.5,OpenStreetMap,12430135876,Indicash ATM,,,real_world_reference
OSM01307,TN27,,ATM,Tiruvallur,12.9323,80.0453,ATM,1,0.5,OpenStreetMap,12455784486,,,,real_world_reference
OSM01308,TN03,,ATM,Chennai,13.1839,80.3086,ATM,1,0.5,OpenStreetMap,12458688669,HDFC Bank,HDFC Bank,,real_world_reference
OSM01309,TN06,,ATM,Dharmapuri,12.2624,78.3763,ATM,1,0.5,OpenStreetMap,12462396109,India 1 ATM - Ananthur,,,real_world_reference
OSM01310,TN03,,HDFC Bank,Chennai,12.8671,80.2432,ATM,1,0.5,OpenStreetMap,12470940255,HDFC Bank,HDFC Bank,,real_world_reference
OSM01311,TN03,,State Bank of India,Chennai,12.8639,80.2424,ATM,1,0.5,OpenStreetMap,12470960842,State Bank of India,State Bank of India,,real_world_reference
OSM01312,TN03,,State Bank of India,Chennai,12.8671,80.2429,ATM,1,0.5,OpenStreetMap,12470967013,State Bank of India,State Bank of India,,real_world_reference
OSM01313,TN04,,Axis Bank,Coimbatore,11.0274,77.0236,ATM,1,0.5,OpenStreetMap,12486837450,Axis Bank,Axis Bank,"Plot No, 1 A, Avinashi Rd, Dr N Jaganatha Nagar, Civil Aerodrome Post, Coimbatore",real_world_reference
OSM01314,TN04,,ATM,Coimbatore,11.0263,77.0197,ATM,1,0.5,OpenStreetMap,12486893213,City Union Bank,City Union Bank,"Shop No, 04, Avinashi Rd, Peelamedu, Hope College,, Coimbatore",real_world_reference
OSM01315,TN04,,Kotak Mahindra Bank,Coimbatore,11.0314,77.029,ATM,1,0.5,OpenStreetMap,12486893214,Kotak Mahindra Bank,Kotak Mahindra Bank,"Ground & Mezzanine Floor, No.572/3 & 5, 573/1A Block No.1, ""The Echo Point Plaza"", Avinashi Road, Kalapatti Village, Coimbatore",real_world_reference
OSM01316,TN04,,Karur Vysya Bank,Coimbatore,11.0311,77.0287,ATM,1,0.5,OpenStreetMap,12486893215,Karur Vysya Bank,Karur Vysya Bank,"Sf No:350/1 B, Avinashi Rd, Civil Aerodrome Post, Annur, Coimbatore",real_world_reference
OSM01317,TN04,,ICICI Bank ATM,Coimbatore,11.026,77.0192,ATM,1,0.5,OpenStreetMap,12486893216,ICICI Bank,ICICI Bank,"Avinashi Rd, Periyar Nagar, Sri Nagar, Hope College, Coimbatore",real_world_reference
OSM01318,TN04,,ATM,Coimbatore,11.0347,77.0337,ATM,1,0.5,OpenStreetMap,12486893217,Canara Bank,Canara Bank,"Avinashi Rd, PSG CAS, Civil Aerodrome Post,, Coimbatore",real_world_reference
OSM01319,TN04,,IDBI Bank ATM,Coimbatore,11.0333,77.0277,ATM,1,0.5,OpenStreetMap,12486893218,IDBI Bank,IDBI Bank,"2, Sivasakthi Nagar, Thaneer Pandal, SOUTH, Peelamedu, Coimbatore",real_world_reference
OSM01320,TN06,,ATM,Dharmapuri,12.0216,78.4638,ATM,1,0.5,OpenStreetMap,12495842228,HDFC Bank,HDFC Bank,,real_world_reference
OSM01321,TN04,,HDFC Bank,Coimbatore,11.0173,76.9219,ATM,1,0.5,OpenStreetMap,12497702124,HDFC Bank,HDFC Bank,"Maruthamalai Road, coimbatore",real_world_reference
OSM01322,TN34,,ATM,Tiruvannamalai,12.2085,79.0502,ATM,1,0.5,OpenStreetMap,12500283781,,,,real_world_reference
OSM01323,TN31,,State Bank of India,Tirunelveli,8.7312,77.7084,ATM,1,0.5,OpenStreetMap,12536345235,State Bank of India,State Bank of India,,real_world_reference
OSM01324,TN31,,ATM,Tirunelveli,8.7269,77.7343,ATM,1,0.5,OpenStreetMap,12536345244,Central Bank of India,Central Bank of India,,real_world_reference
OSM01325,TN31,,ATM,Tirunelveli,8.7258,77.7428,ATM,1,0.5,OpenStreetMap,12536345245,Union Bank of India,Union Bank of India,,real_world_reference
OSM01326,TN31,,ATM,Tirunelveli,8.7247,77.7454,ATM,1,0.5,OpenStreetMap,12536345246,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01327,TN31,,Bank of Baroda,Tirunelveli,8.7294,77.712,ATM,1,0.5,OpenStreetMap,12536345250,Bank of Baroda,Bank of Baroda,,real_world_reference
OSM01328,TN31,,Indian Overseas Bank,Tirunelveli,8.7278,77.7217,ATM,1,0.5,OpenStreetMap,12536345251,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM01329,TN31,,Bank of Baroda,Tirunelveli,8.7263,77.7314,ATM,1,0.5,OpenStreetMap,12536345252,Bank of Baroda,Bank of Baroda,,real_world_reference
OSM01330,TN31,,HDFC Bank,Tirunelveli,8.7269,77.7353,ATM,1,0.5,OpenStreetMap,12536345253,HDFC Bank,HDFC Bank,,real_world_reference
OSM01331,TN31,,State Bank of India,Tirunelveli,8.7269,77.7354,ATM,1,0.5,OpenStreetMap,12536345254,State Bank of India,State Bank of India,,real_world_reference
OSM01332,TN31,,State Bank of India,Tirunelveli,8.7247,77.7455,ATM,1,0.5,OpenStreetMap,12536345255,State Bank of India,State Bank of India,,real_world_reference
OSM01333,TN16,,ATM,Kanniyakumari,8.3589,77.6522,ATM,1,0.5,OpenStreetMap,12536345256,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM01334,TN29,,State Bank of India,Thoothukudi,8.8003,78.1333,ATM,1,0.5,OpenStreetMap,12536349572,State Bank of India,State Bank of India,,real_world_reference
OSM01335,TN29,,ATM,Thoothukudi,8.7877,78.1332,ATM,1,0.5,OpenStreetMap,12536349574,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM01336,TN16,,ATM,Kanniyakumari,8.3866,77.6093,ATM,1,0.5,OpenStreetMap,12536366251,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM01337,TN12,,ATM,Krishnagiri,12.7327,77.8352,ATM,1,0.5,OpenStreetMap,12536376065,CSB Bank,CSB Bank,,real_world_reference
OSM01338,TN03,,Axis Bank,Chennai,13.0705,80.2315,ATM,1,0.5,OpenStreetMap,12548080437,Axis Bank,Axis Bank,,real_world_reference
OSM01339,TN04,,State Bank of India,Coimbatore,11.1025,76.9318,ATM,1,0.5,OpenStreetMap,12558450442,State Bank of India,State Bank of India,CRPF road,real_world_reference
OSM01340,TN12,,ATM,Krishnagiri,12.5434,78.3545,ATM,1,0.5,OpenStreetMap,12564674796,Indian Bank,Indian Bank,,real_world_reference
OSM01341,TN12,,ATM,Krishnagiri,12.5428,78.3568,ATM,1,0.5,OpenStreetMap,12564674800,Canara Bank,Canara Bank,,real_world_reference
OSM01342,TN12,,ATM,Krishnagiri,12.6615,78.013,ATM,1,0.5,OpenStreetMap,12564706135,Bank of Baroda,Bank of Baroda,,real_world_reference
OSM01343,TN12,,ATM,Krishnagiri,12.7339,77.8318,ATM,1,0.5,OpenStreetMap,12564709360,Federal Bank,Federal Bank,,real_world_reference
OSM01344,TN12,,ATM,Krishnagiri,12.7362,77.825,ATM,1,0.5,OpenStreetMap,12564709362,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM01345,TN12,,State Bank of India,Krishnagiri,12.7493,77.8061,ATM,1,0.5,OpenStreetMap,12564709363,State Bank of India,State Bank of India,,real_world_reference
OSM01346,TN04,,ATM,Coimbatore,11.0844,77.1261,ATM,1,0.5,OpenStreetMap,12564715271,City Union Bank,City Union Bank,,real_world_reference
OSM01347,TN22,,State Bank of India,Salem,11.6717,78.188,ATM,1,0.5,OpenStreetMap,12564721805,State Bank of India,State Bank of India,,real_world_reference
OSM01348,TN22,,ATM,Salem,11.6718,78.1883,ATM,1,0.5,OpenStreetMap,12564721808,Canara Bank,Canara Bank,,real_world_reference
OSM01349,TN12,,ATM,Krishnagiri,12.7156,77.8822,ATM,1,0.5,OpenStreetMap,12564723001,Axis Bank,Axis Bank,,real_world_reference
OSM01350,TN12,,State Bank of India,Krishnagiri,12.5427,78.3568,ATM,1,0.5,OpenStreetMap,12564723101,State Bank of India,State Bank of India,,real_world_reference
OSM01351,TN12,,Indian Overseas Bank,Krishnagiri,12.542,78.357,ATM,1,0.5,OpenStreetMap,12564723103,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM01352,TN12,,HDFC Bank,Krishnagiri,12.5421,78.3568,ATM,1,0.5,OpenStreetMap,12564723105,HDFC Bank,HDFC Bank,,real_world_reference
OSM01353,TN25,,ATM,Thanjavur,10.7871,79.1383,ATM,1,0.5,OpenStreetMap,12580918484,,,,real_world_reference
